text,sentiment_label
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#德云色解说PEL夏决#德云色解说PEL这简直就是太会了吧，口才我真的是羡慕了，这波属实是非常的溜#德云色直播PEL#,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#德云色解说PEL夏决#真的是没有什么他们不会解说的吧，还是非常的精彩了，给我们带来不一样的感受。#德云色直播PEL#,负面
#2023PEL夏季赛##2023PEL#我已为杭州LGD加油助威！他是我心目中的最佳战队！快来和我一起为杭州LGD打call吧！O2023PEL夏季赛战队榜,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏决#火人别刷PEL和平精英职业联赛的微博直播,负面
不是吧，这还有王嘉尔，牛啊#2023pel夏季赛#,中性
#华晨宇pel舞台打碟#hcy#华晨宇pel夏决空投秀#不让举灯牌，就用荧光棒拼成你的名字火星人纯爱战神永远有人爱你，有人永远爱你@华晨宇yu,正面
和平精英陪玩俱乐部超话招王者娱乐考核官,正面
花傲天超话我那帅气的电竞男友#华晨宇pel新歌绝境战神##华晨宇和平精英品牌代言人#,负面
王嘉尔超话@王嘉尔#和平精英总决赛完美而且精致的王嘉尔##超话星愿池#王嘉尔的舞台真的让人上瘾L可爱星球是我嘉的微博视频,正面
华晨宇超话#华晨宇和平精英品牌代言人##华晨宇pel夏决空投秀#小帽开心@华晨宇yu,正面
"华晨宇超话#华晨宇新歌首秀彩排#花傲天超话#华晨宇##和平精英花傲天的哥#噢噢噢""磕""爱死谁了@华晨宇yu",正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
我预约了#2023PEL夏季赛#的比赛赛程，快来和我一起吧！O2023PEL夏季赛,中性
#2023PEL夏季赛##2023PEL#我已为狼队・Remember加油助威！他是我心目中的最佳选手！快来和我一起为狼队・Remember打call吧！O2023PEL夏季赛选手榜,正面
#2023PEL夏季赛##2023PEL#我已为深圳狼队加油助威！他是我心目中的最佳战队！快来和我一起为深圳狼队打call吧！O2023PEL夏季赛战队榜,中性
华晨宇超话#华晨宇和平精英品牌代言人##2023pel夏季赛#今晚有直播看吗，是几点啊,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
pel扩关怎么清一色的杀猪哥了都素不看虎扑喜欢看麦麸的萌萌呀～,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
【2023PEL夏季赛首发轮换公示】总决赛Day4#2023PEL夏决##2023PEL夏季赛#今日首发轮换信息如下：@北京JDE战队@JDE超凡更换为@JDETony@上海NOVA和平精英@上海NV-舒寒更换为@上海NV-遗@深圳STE电子竞技俱乐部@深圳STE与扬更换为@深圳STE杰今日15:30，2023PEL夏季赛总决赛冠军之夜火热来袭，WHATEVERITTAKES，拿下这一冠，我们不见不散！,正面
#王嘉尔PEL夏决跨界新歌首秀#王嘉尔这次的助威真的非常的让人感觉到有力量满满的真诚这一次的夏季赛真心的希望他们可以能取得好成绩#王嘉尔助力和平精英亚运版本#,正面
#华晨宇和平精英品牌代言人##华晨宇pel新歌绝境战神#傲天哥哥小手挥挥下班喽～宝贝我们鸟巢见@华晨宇yuL疯批美人yu的微博视频,正面
#和平精英亚运出征仪式好燃#这亚运出征仪式也太燃了，相信选手们会带着大家的祝福继续前行，让世界看到中国电竞新青年的力量！期待他们能夺冠归来！#王嘉尔助力和平精英亚运版本##和平精英亚运会大名单#L奥加电竞的微博视频,正面
#华晨宇和平精英品牌代言人##华晨宇pel新歌绝境战神#傲天哥哥小手挥挥下班喽～宝贝我们鸟巢见@华晨宇yuL疯批美人yu的微博视频,正面
#王嘉尔PEL夏决跨界新歌首秀#王嘉尔的这波操作，我真的是非常喜欢，而且这次新歌首秀满满的都是惊喜感，给选手们助阵加油，希望他们可以获得好成绩#王嘉尔助力和平精英亚运版本#,正面
#王嘉尔PEL夏决跨界新歌首秀##王嘉尔助力和平精英亚运版本#代言人直拍这个烟嗓，这个风格，小的动作设计和表情，王嘉尔就是为舞台而生的，帅到我一直在尖叫啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊LPEL密探瓜仔的微博视频,正面
#和平精英#你麻痹你还好意思上热搜退钱,负面
好帅的哥塞皮和bridge随便（不是#王嘉尔和平精英品牌代言人#,正面
王嘉尔和平精英《ZONE(圈)》（和平精英亚运版本官方歌曲）KZONE(圈)@QQ音乐,正面
王嘉尔超话完美而且精致的王嘉尔！#和平精英完美而且精致的王嘉尔#绝了！,正面
真的好吃这个颜呀！！！啊啊啊啊啊啊啊迷似人迷似人了傲天哥哥@华晨宇yu！！！！#华晨宇和平精英品牌代言人##华晨宇PEL夏决空投秀##华晨宇举信号枪好帅#LBlossom_Con的微博视频,正面
好奶#华晨宇和平精英品牌代言人#L动物园在逃小熊猫的微博视频,正面
#TEC夏季赛总冠军#恭喜TEC夺冠！沫竹现场落泪，这个冠军你值得！恭喜长沙TEC电子竞技俱乐部获得2023PEL夏季赛总冠军,正面
#KONE夏季赛亚军#刚刚退场的时候，北斋拍了拍酒玖搂住了队友的肩，吒宝挥起金雨洒在了空中落在队友们的发梢上有多好哭啊这一幕北斋真的非常非常好，他值得被更多人喜爱支持再次恭喜@江苏KONE电子竞技俱乐部获得2023PEL夏季赛总决赛亚军！三连抽送周边签名照明天瓜仔带大家直播粉丝见面会！,正面
和平精英职业联赛超话恭喜@ST天i获得夏季赛最佳新秀#天最佳新秀##2023pel夏决冠军之夜#L玩加电竞-和平精英的微博视频,正面
和平精英超话第一次下载绿洲，对象跟别人跑了,正面
恭喜北京JDE第24局海岛地图吃鸡！抽3个特种兵请喝可乐，（关+扣1）即可~#WBG爆发##2023pel夏季赛季后赛##2023pel#O抽奖详情,负面
在现场发疯，谢谢😇状态还行！#华晨宇和平精英品牌代言人##华晨宇PEL舞台打碟#L春花少女啦啦的微博视频,正面
华晨宇超话#华晨宇pel新歌绝境战神#hcy#华晨宇和平精英品牌代言人#你会一直唱我会一直听,正面
安平喜乐超话便宜出和平精英华晨宇唱歌foangelababy观赛图fo,正面
#KONE海岛吃鸡#  #2023PEL夏决冠军之夜#【2023PEL 夏季赛 总决赛 D4M5】MVP:@PAI锁骨淘汰:5伤害:925,正面
#2023pel夏决冠军之夜#谁需要速效救心丸？自己来拿,中性
#KONE海岛吃鸡#  #2023PEL夏决冠军之夜#【2023PEL 夏季赛 总决赛 D4M5】淘汰榜TOP1:@狼队HLLTOP2:@SukiikkTOP3:@TEC97cTOP4:@深圳STE派大兴TOP5:@北京WBG丶北斋,负面
@33Svan真的有被这小子可爱到啊啃冰棍的长腿小仓鼠#33解说天赋藏不住了#LG港辅导员的微博视频,正面
PEL锁骨超话锁骨@PAI锁骨本场mvp时刻#2023pel夏决冠军之夜##一起看夏决#L玩加电竞-和平精英的微博视频,正面
和平精英交易超话招男陪🈚hf单多语聊类多的没人接手游端游都有单,负面
"#2023PEL夏季赛决赛#【赛事速报】2023PEL夏季赛总决赛Day4第5场|TPP海岛本局跳点：P城本局淘汰：0本局排名：6目前积分：155目前排名：8淘汰榜：@狼队HLL37淘汰第一名官方QQ粉丝群：1004641441官方VX群：添加VX-WolvesPEL（通过好友申请后会拉入群）#巅峰起势,狼啸南山##狼队出征夏季总决赛#狼队和平精英超话",负面
整个体育馆都要被飞行指挥家掀翻了！！！这气势这声音！！！我现在热血沸腾！！我感谢我自己！！我还要再来！！！华晨宇牛逼啊啊啊啊啊啊啊啊#华晨宇和平精英品牌代言人#华晨宇超话L孙悟空yu的微博视频,负面
#华晨宇和平精英品牌代言人##华晨宇新歌首秀彩排#@和平精英你都说服他跳舞了你一定有超长vlog的对吧,正面
#华晨宇居然跳舞了#没想到我有生之年还能看到花花跳舞，和平精英你能告诉我你是怎么说服他的嘛#华晨宇pel舞台打碟#,负面
#月洋#是谁？他是被同事智慧蒋背刺被误会被网暴数月的和平精英主播今天有幸看到曾是智慧蒋粉丝爆聊天记录实锤月洋才是最真诚的那个,正面
整个体育馆都要被飞行指挥家掀翻了！！！这气势这声音！！！我现在热血沸腾！！我感谢我自己！！我还要再来！！！华晨宇牛逼啊啊啊啊啊啊啊啊#华晨宇和平精英品牌代言人##我与华晨宇的十年记忆#华晨宇超话L孙悟空yu的微博视频,负面
#华晨宇居然跳舞了#pel你真的，我哭死，下次有这种好事提前说啊，搞得我现在只能去9月的鸟巢看华晨宇了，错过了这次，我后悔一辈子啊！（捶胸顿足）#华晨宇PEL舞台打碟#.#华晨宇PEL夏决空投秀#.L归汀的微博视频,负面
#华晨宇居然跳舞了#@PEL和平精英职业联赛PEL你真的@华晨宇yu宝宝你看鸟巢的时候🥺🥺🥺,正面
和平精英！你是我的神！,正面
没想到看我宝跳舞居然是鸡仔的舞台和平精英，你厉害#华晨宇新歌首秀彩排##华晨宇和平精英品牌代言人#@华晨宇yu,正面
#WBG爆发##明明一穿四#这局比赛打了真的精彩呀！WBG爆发了直接一穿四！,正面
是谁在看帅哥打碟啊啊啊啊啊啊#华晨宇和平精英品牌代言人#L春花少女啦啦的微博视频,正面
#2023PEL夏决#和平精英我真是越来越喜欢你了PEL和平精英职业联赛的微博直播,正面
华晨宇超话和平精英你好大的福气,正面
#华晨宇和平精英品牌代言人#不愧是华晨宇,正面
花傲天超话#直播#和平精英你好大福气,负面
卧槽卧槽卧槽，华晨宇太帅啦！啊啊啊啊啊啊啊啊啊啊啊啊#华晨宇PEL夏决空投秀##一起去追空投雨##2023PEL夏决##华晨宇和平精英品牌代言人#,正面
华晨宇超话和平精英赢麻了,正面
华晨宇超话和平精英你真的好福气,正面
#suki四连枪王##2023PEL夏决冠军之夜#【2023PEL夏季赛总决赛D4第一场】【MVP】恭喜成都AG•princess@成都AGprincess获得本场MVP！,正面
LGD和平精英大家庭超话用前男友换比赛赢🙏🙏🙏,正面
和平精英交易超话有没有多点小裙子的iq号便宜点的,负面
【阿糕的赛事速递】#2023PEL夏决冠军之夜##流星破阻竞燃夏蜀#夏季赛总决赛Day4Match1沙漠航线：垃圾站—老工业区本局排名：6本局淘汰：11目前积分：121目前排名：10恭喜公主@成都AGprincess拿下本局MVP！兄弟们冲呀AG和平精英超话,负面
#KONE沙漠吃鸡#  #2023PEL夏决冠军之夜#【2023PEL 夏季赛 总决赛 D4M1】MVP:@成都AGprincess淘汰:5伤害:936,中性
#KONE吃鸡##2023PEL夏决#【2023PEL夏季赛总决赛D4】第一场胜利时刻：最终剩下KONEPAIWBG三支队伍，独狼雕稳健率先被淘汰，随后KONE带走WBG，恭喜@江苏KONE电子竞技俱乐部获得本局胜利！LG港辅导员的微博视频,正面
#2023PEL夏决##深圳STE英雄远征#鼠妹赛报【2023和平精英夏季赛总决赛Day4】场次：第1场地图：沙漠跳点：电站本局积分：3当前排名：9当前总积分：122#不负鹏城万里心#STE电竞俱乐部超话,负面
#2023PEL夏决冠军之夜##2023pel夏决#他们准备好了！你们准备好了吗？LPEL阿堆的微博视频,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
华晨宇超话#华晨宇希忘号地铁全包车##华晨宇pel新歌绝境战神#晨宇哥哥傲天哥哥晚上见！！！,正面
华晨宇超话#2023华晨宇火星演唱会#HCY#华晨宇十周年鸟巢演唱会官宣#今天开学啥也看不到了祝顺利！回来后期待首唱@华晨宇yu#华晨宇pel新歌绝境战神#,正面
恭喜长沙TEC获得2023PEL夏季赛总冠军！选手们喜极而泣#2023pel夏决冠军之夜##2023pel夏决#L大电竞eSportsFocus的微博视频,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#华晨宇PEL新歌首秀#华晨宇的实力也太强了吧，绝境战神的舞台真是太燃了，狠狠震撼住了#华晨宇绝境战神舞台#,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#华晨宇PEL新歌首秀#“像烈焰燃烧吧迎风而战”，《绝境战神》舞台还没有人看过吗，太燃了吧，让人眼前一亮#华晨宇绝境战神舞台#,中性
#2023PEL夏季赛##2023PEL#我已为NV・Paraboy加油助威！他是我心目中的最佳选手！快来和我一起为NV・Paraboy打call吧！O2023PEL夏季赛选手榜,正面
#华晨宇PEL舞台打碟#啊啊啊啊舞台帅成这样真的很离谱，反复刷视频#华晨宇PEL夏决空投秀#Talk环节笑好甜,正面
#华晨宇PEL夏决空投秀##华晨宇pel舞台打碟#太帅了吧卧槽这个笑,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
【#华晨宇PEL夏决中场表演#】#2023PEL夏决冠军之夜#夏决中场，代言人@华晨宇yu带来中场表演，好燃！#2023PEL夏决#L中新文娱的微博视频,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为4AM・33Svan加油助威！他是我心目中的最佳选手！快来和我一起为4AM・33Svan打call吧！O2023PEL夏季赛选手榜,正面
华晨宇超话三首代言曲连唱，又跳舞又打碟，造型还这么摇滚，帅惨了@华晨宇yu#华晨宇pel新歌绝境战神##华晨宇新歌首秀彩排#LMars溜达支队的微博视频,正面
华晨宇超话#华晨宇pel新歌绝境战神#大哥打碟，跳舞，我真的，啊啊啊啊啊啊啊啊,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
华晨宇超话#华晨宇pel新歌绝境战神#hcy#华晨宇和平精英品牌代言人#和平精英赢麻了，华晨宇跳舞了！！！！！！！！！！！！！！！,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#华晨宇pel新歌绝境战神#好帅好帅啊啊啊啊啊啊,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#华晨宇新歌首秀彩排#PEL你好大的福气，大爹要打碟，也不知道华晨宇的双胞胎弟弟花傲天在不在现场,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#体坛全员孤注一掷##2023pel夏决冠军之夜#TEC大家伙的帅气登场！！！今天小熊家族全力以赴，不留遗憾体坛电子竞技俱乐部超话L长沙TEC体坛电子竞技俱乐部的微博视频,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
华晨宇超话【2504寻物启事】小信pel决赛上身份证丢了名字是孙欣身份证后四位3920有看到的火姐吗O网页链接,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为杭州LGD加油助威！他是我心目中的最佳战队！快来和我一起为杭州LGD打call吧！O2023PEL夏季赛战队榜,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏决#王嘉尔PEL和平精英职业联赛的微博直播,正面
电竞粉真是逮谁骂谁太可怕了仇恨全世界么？#2023pel夏季赛#,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
华晨宇超话#华晨宇和平精英品牌代言人#宝宝抿嘴,正面
王嘉尔超话嘉嘉part好听到炸！王嘉尔/PSY.P/布瑞吉Bridge/和平精英《ZONE(圈)》（和平精英亚运版本官方歌曲）KZONE(圈)@QQ音乐,正面
【2023PEL夏季赛总决赛】粉丝应援#2023PEL夏决##2023PEL夏季赛#2023PEL夏季赛总决赛火热进行中，现场粉丝为支持战队应援助威不断，赛场角逐激烈，邀您共同见证冠军加冕！今日15:30，2023PEL夏季赛总决赛冠军之夜火热来袭，WHATEVERITTAKES，拿下这一冠，我们不见不散！LPEL和平精英职业联赛的微博视频,正面
花傲天超话#华晨宇pel夏决空投秀#花傲天，宝贝，我来啦@华晨宇yu。第二排,负面
#华晨宇和平精英品牌代言人##2023pel夏季赛#今天打车看到车子上是pel的标志哎,负面
开放心来打吧，今晚看好你们～#2023pel夏季赛季后赛##2023pel夏季赛##2023pel#,负面
#2023PEL夏季赛##2023PEL#我已为TJB・龙崽加油助威！他是我心目中的最佳选手！快来和我一起为TJB・龙崽打call吧！O2023PEL夏季赛选手榜,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#和平精英亚运出征仪式好燃#为国争光，就在此刻，亚运会请加油！！,正面
#华晨宇举信号枪好帅#hcy#华晨宇pel夏决空投秀#卧槽卧槽卧槽卧槽卧槽卧槽卧槽卧槽跳舞💃🏻啊啊啊啊啊啊@华晨宇yu好帅好帅好帅好帅好帅好帅好帅好帅绝绝子！！华晨宇真要命#华晨宇桃心眼妆##华晨宇和平精英品牌代言人#,负面
存一个2023PEL夏季赛总决赛直播回放#华晨宇和平精英品牌代言人#PEL和平精英职业联赛的微博直播,正面
20230820和平精英夏决结束了才想起发感谢希老师的辛苦劳作[互粉]@艾薛茜_已婚版,正面
#王嘉尔PEL夏决跨界新歌首秀#王嘉尔带着新#王嘉尔新歌zone#给PEL夏决助力真的太棒啦，一起期待王者归来#王嘉尔助力和平精英亚运版本#L小杜杜J的微博视频,正面
#王嘉尔PEL夏决跨界新歌首秀##王嘉尔助力和平精英亚运版本#相信和王嘉尔说的一样，大家只要发挥正常实力，就能夺冠归来！L伏地吃鸡大魔王的微博视频,正面
#华晨宇和平精英品牌代言人#纯爱战神华晨宇！绝地战神火星人！鸟巢见！@华晨宇yu,正面
#王嘉尔和平精英品牌代言人#随便截截都超帅超有气场（虽然这张人很小但我超爱,正面
伞兵paraboy超话@南北家的四叶草把显眼包一起发出来～喊得贼大声的小吴同学朱伯丞亚运会加油加油冲冲冲小吴同学喊了四天辛苦啦～L谢霉霉coco的微博视频,正面
王嘉尔超话wje#王嘉尔和平精英品牌代言人#王嘉尔和平精英惊喜舞台王哥烟嗓真的好鲨人@王嘉尔L王葡萄莓莓嘉芝士尔的微博视频,正面
被整理衣服帅晕｜#华晨宇和平精英品牌代言人#｜｜#华晨宇pel夏决空投秀#｜L岚间游鱼的微博视频,正面
华晨宇超话可爱小猫#华晨宇和平精英品牌代言人#L做傲天哥哥的猫的微博视频,正面
#TEC夏季赛总冠军#金戈铁马，谁主沉浮；突破极限，铸就辉煌！体坛你们就是最棒的！,正面
和平精英职业联赛超话【2023PEL夏季赛总决赛】冠军之夜恭喜@北京WBG和平精英分部获得2023PEL夏季赛总决赛季军！刀光剑影铸利刃，枪鸣四海彻云霄！运筹帷幄，行不止步；志在凌云，剑指荣誉！#WBG夏季赛季军#,正面
#TEC夏季赛总冠军#冠军总是激动人心，沫竹现场落泪，这个冠军你值得！恭喜长沙TEC电子竞技俱乐部获得2023PEL夏季赛总冠军，三年蛰伏待今朝，冠军加冕见世界！,正面
TT和平精英超话#广州TT总决赛##2023PEL夏决冠军夜#【T姐速报】2023夏季赛总决赛已全部结束，我们最终以187分，排在积分榜第五名非常遗憾，我们没能在今日保持前三天的状态和手感，最终获得了本次总决赛第五名。从5分的代入积分到现在的187分，我们在总决赛的旅程中，展现出了比常规赛更有凝聚力、更为稳定的队伍！我们深知，这远远不是我们的上限，在一次次的比赛中，我们将会走得更远，站得更高！电子竞技不到终章永远无法预测答案，我们也将怀揣着这份遗憾继续坚定前行！感谢一路以来支持我们的粉丝，我们下次再见！#广州TT一路通胜#,正面
华晨宇超话什么是绝境战神！这就是火姐会想尽一切办法表达爱！！！@华晨宇yu#华晨宇和平精英品牌代言人#L叫我敏敏就好呐的微博视频,正面
和平精英职业联赛超话【2023PEL夏季赛总决赛】冠军之夜恭喜@江苏KONE电子竞技俱乐部获得2023PEL夏季赛总决赛亚军！烈焰生辉绽锋芒，少年热血燃四方！志存千里，所向披靡；夏日筑梦，终见云开！#KONE夏季赛亚军#,正面
【2023PEL夏季赛获胜荣誉时刻】总决赛Day4Game6#JDE吃鸡##2023PEL夏决冠军之夜#恭喜@北京JDE战队获得今日第六场胜利！本局航线：P港——核电站本局回顾：决胜时刻，信号圈缩在M城附近，圈内剩余JDE战队、KONE战队和TJB战队，此时战场上KONE和JDE均为满编。TJB在房区内率先被淘汰，passion掷雷先行打开突破口，86一雷双响逆转局势，最终七杀成功淘汰KONE最后一人。恭喜@北京JDE战队！LPEL和平精英职业联赛的微博视频,正面
摇滚巨星啊啊啊啊啊啊啊啊#华晨宇和平精英品牌代言人#,正面
#2023pel夏决冠军之夜#⭐️#tjb2023夏决加油#【赛事战报】2023PEL夏季赛总决赛D4R6海岛本局积分：8当前排名：14当前积分：110本局航线：P港-核电站本局航段选择：航段二本局跳点：军事基地我们和JDE发生战斗，我们被淘汰童家堡超话,中性
【赛事战报】2023PEL夏季赛总决赛Day4Round5海岛目前积分：109本局淘汰：5本局排名：9目前排名：12本局航线：军事基地-洋房航段选择：航段1本局跳点：渔村&十二宫圈一：东北圈，落地搜索物资，遭遇NV，Tony连打带补一员，七杀出枪拿下两员，86补枪带走NV最后一员。圈二：南部同心圆，圈外位置，安全区西部收集周边信息。圈三：西南切角圈，圈内位置，等待下个安全区的刷新。圈四：东北切角圈，圈外位置，安全区南部判断场上局势。圈五：西部切角圈，圈外位置，劝架ST，火力车淘汰一员被带走，本局结束。#2023PEL夏决冠军之夜##PEL夏季总决赛##JDE2023夏决冲鸭#JDG和平精英超话,负面
LGD和平精英大家庭超话我的建议是emo停在今天晚上就可以了，明天见面会后及时调整心态狠狠练枪。发挥出自己真正的实力资格赛是今年最后一个机会了，不要留遗憾,正面
#WBG最强车队收官之战##2023PEL夏决冠军之夜#【赛况播报】△赛事：2023PEL夏季赛总决赛DAY4第五场海岛△航线:军事基地飞往Y城△跳点：农场附近本局淘汰:7本局积分:13排名:3微博俱乐部WBG和平精英战队超话,负面
LGD和平精英大家庭超话一年又一年的，最后是不是又要上演悲情戏码，又好笑又好气。,正面
随机开几个跳舞盲盒😇一颗糖微博正文跳舞前奏微博正文跳舞录屏微博正文舞王跳舞微博正文微博正文微博正文微博正文微博正文微博正文微博正文微博正文#华晨宇和平精英品牌代言人#hcy#华晨宇新歌首秀彩排#,正面
#2023pel夏决冠军之夜##我为天霸举大旗#赛事战报2023PEL夏季赛总决赛Day4第5场：海岛本局航线：军事基地——洋房本局航段：航段二当前排名：7本局赛况：阶段六，和WBG团战中，天宇被淘汰阶段七，受到WBG，KONE枪线影响，剩余三人被淘汰，本局结束,正面
