text,sentiment_label
#第五人格赛事#狼队！！！狼队值得！！487值得！！！487这个队长当的真的，他太值得所有的荣誉了还有宠爱小果冻十一瓜瓜，真的太值得了宠爱，爱笑的大男孩，小果冻永远稳健，十一很亮眼的发挥，瓜瓜从小孩成长为独当一面的战士，大家都太棒了！！教练也辛苦了！大家都辛苦了！！GG也很棒！！！IVL十个队无弱队，从2023到2024第一天的秋季赛，所有人都值得！！！深渊见！！！,正面
恭喜成都狼队获得2023ivl秋季赛冠军！！你们狼人太会打拉扯了，运营思路太????了，这就是T0双指挥的实力嘛冻子哥和87两个老人一直在抗压，瓜瓜很有灵性一小孩儿，稳定牵制很少失误，十一也在季后赛证明了自己，爱酱我们狼队的金光新人监管！很多时候靠他扳回赢面，尽管被人诟病角色池浅，但没有哪个监管像他一样，每一个角色拿出来都可以争赢。既然巅峰留不住那就重走来时路这个冠军等了一年多，你们终于在大家的欢呼声中淋金雨了，弥补了深渊5的遗憾，你们辛苦了接下来好好休息我们深渊7见！！,正面
"狼队第五人格超话第一次看ivl并没有什么感觉,因为属于我的主队早已遇见恭喜夺冠大家！相信一路看过来的姐妹都很有感悟，转会期人员变动的时候让我一度不敢关注赛事，因为怕他们难过我也难受，但事实证明，优秀的新人金光和屹立不倒的老人支柱，在这个赛季带来了太多太多惊喜和震撼。一场金雨才配得起这一路的颠沛流离。#2023ivl秋季赛#",正面
狼队第五人格超话从22年5月到现在，他们从巅峰上走下，在低谷里摸滚打爬，经历过错失冠军、状态低迷、大换血。所幸，都过去了。山腰太拥挤，我们去山顶看看。这一路我们有双指挥冻7，有快速成长的新人瓜瓜，有努力又可爱的11，有为队伍转人的夜羽，有金光新人宠爱，有首秀即mvp的羚羊，我们等这个冠军太久了。金雨也许会迟到，但永远不会缺席；我们在半山腰歇息，但最终还是会登上山巅，享受那光芒万丈。以狼之名，许我荣光！恭喜狼队获得2023IVL秋季赛总决赛冠军！,正面
狼队第五人格超话#2023IVL秋季赛总决赛#以狼之名，许我荣光！！！！！！！！！！！！！！！！！！！！啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,正面
狼队第五人格超话新年快乐呀大家！大家和狼崽都要每天开开心心哦，身体健康，这一年来狼崽从夏季赛打到现在真的可谓是颠沛流离，可是他们能在低谷中走向顶峰，准备再次夺冠。这可谓是勇气可嘉，所以我们一定会淋金雨的，比赛加油！我在线上为你们加油！以狼之名，许我荣光！,正面
2023年12月31日晴写日记吧，看了一眼竟然是从9月开始，已经4个月了，今天是周末、月末、年末，明天白天做个年终总结吧，也不能说总结吧。这几天都还是摆，躺的太平了，前面几天还懒得打字，这两天一直看第五人格的比赛，今天下午把主队送走了，明天再来一场决赛也就结束了，这样一想就没做什么了，看了一会会B站最美的夜，把许嵩看完了，其他的等明天起来看切片吧，短小精悍。今天中午还算了一下，应该是从18-19那个跨年开始，我不再跨年，这期间其实我会在12点睡觉，也就不会再看手机，今年虽然没做到睡觉，但我依旧不会跨，所以收到的消息我会明天睡醒了回。晚上刷完牙正好是12点，外面的烟花声音开始了，然后收到第一个人的祝福，接着就是我妹的祝福，也就这两人了，其他的我因为进的群多了，所以我满屏的看见新年快乐不断的刷新，其实我看见这些不知怎么的，心里感到惆怅，一是觉得，啊好像也就这样而已，一句祝福，我可以笑着+1，可以哭着+1，可以靠在别人身上+1，也可以+1之后合上双眼，说白了我已经开始不喜欢这样的仪式，感觉所有人都在这样，而我就要特立独行，我就是要体现出自己的不一样而富有深意；二是觉得，新年快乐，所有人都这样发，我心里的新年其实还是春节，但只是我一意孤行而已，其实什么问题都没有也没必要较真，只是一句寒暄，而我，总喜欢和自己作对。总结就是，我不愿做世俗都在做的事情，我把我自己挂在一个高高在上的位置，我看不起这些随波逐流的人，而我不也正在这随波逐流着吗。你说我内心真的是要搞得站在对面吗，我想我只是没找到那个与我同行的人吧。来年再会！,正面
??2024，平安喜乐，诸事顺遂??感谢你们与我相遇@And_wine10@白渊渊渊渊渊_@苌缀@蠢骨@辞诀丷@第五人格冒险家@冬天仍然亮晶晶@方难周与圆@果壳摩卡@江南想吃鱼@皎露星空@今天想吃草莓蛋糕捏@Liberty_南瓜@linkaaaaaa@納蒂丝-粉色樱花重度依赖@Nicyne_@你的格局太小啦@宁宁real_@Qi7ngci9y@奇迹小橙zzzzzz@青衣沽酒茶暖桉@憩之萤51129@山水迢迢201906@沈懿yo@是封霜吖@失眠果子狸@松稚与萤@Surge0n1@宿雪小茶@汤布里布的小推车@汀雨潞潞@网友星洋战痕累累版@我爱小狗2001@我真的只是一个路过的@阴尸烤土豆@一只深山老尧V@YNRRRR--@月刀人a@禹渊熬夜画画不秃头@只愛我的黑貓心臟@只愛我的黑貓心臟@·淋雨又下雨·@_水水水___@_言念_mint,正面
王一博超话喜欢一博宝后的第五个跨年了，嘿嘿过去一年很幸福，三部电影，各地路演，各种活动，金鸡提名，杂志新歌，今年感觉特别充实，博哥一定也这样觉得吧，我特别喜欢一些特殊日子发一些墨迹的话哈哈哈就是感觉是每一年特定的一项一样，今年跨年舞台好棒！好喜欢旁观者这首歌，你每一年的舞台都很让人惊喜，就是你真的对这个舞台去负责任去爱这个舞台去传递你想表达的内核，就永远不会为了那些所谓的噱头啊热点啊去改变自己制造话题，这也是我一直所欣赏的你的人格魅力！还有今晚的绿海也超棒，真的ibo对你的爱真的很伟大！我们真的超级超级超级超级爱你！也还是想要说喜欢你真的让我感到特别幸福和快乐，和一群很棒的同担一起爱你也好幸福，每一年都觉得自己更爱你了哈哈王一博你真的是有魔力的男人，主要我还是离不开你哈哈，下一年还要继续爱博嘿嘿，2024年博宝和ibo都好运常在！宝贝@UNIQ-王一博天天开心哦！#王一博新年快乐##新年快乐#,正面
#NAME?,正面
"新年的开端，又要适应以2024年开头的日历和生产日期。不知从何时开始，觉得时间过得越来越快，常常提起，某某事都已经是好几年前的记忆了，2024年又会有什么样的计划呢？我的回答是：或许还是老样子，按部就班地生活着。每年的这一天都是难得的自省时间，静下来跟自己聊聊天。最想感叹一句长大真好。我喜欢工作后的这一年，有足够的金钱去买以前渴望的东西，也能为自己想做的事情付出时间和精力。这一年无限接近理想中的18岁，拥有独立的人格与富裕的精神世界，怀念以前也会期待未来，一切都很好。最开心的就是自己成长了。不是讲可以自己独自吃饭独自逛街独自旅游，而是情感上已经能够明白自己是独立的个体，自己能够欣然接受一切幸福与脆弱，努力去做一位强大又温柔的女性。“我知道很辛苦，但谢谢你愿意好起来”这是我想对过去一年的自己所说的话，这一年，我23岁，还算年轻，尚且风华正茂，但痛苦、焦虑和迷茫的情绪却占据了我过往的大多数，我时刻感到紧张，习惯检讨自己的缺憾，我不再渴望和谁的灵魂相互碰撞，我觉得光鲜的未来和诚挚的爱都好遥远。但也是在这一年，我和好朋友聚会，出去旅游，尝试好多之前没做过的事情，所以此刻，我只是为当下所正在经历和拥有的生活感到幸福。2023年这一年中经历了我好几个痛苦的那个阶段，我常常觉得自己非常糟糕。好像一切都在我说出“今年是我最幸福的一年”的时候一切都开始走下坡路。我不知道该怎么形容，或许这是人生中该经历的阶段，但又很巧的同时经历了这么多难过的事情。但我真的有很多很好的朋友，拯救了我好多次。所以突然会在一些时刻觉得这个世界真的特别特别好！也特别特别感恩自己拥有的一切！被爱和去爱都很好！重要的就是不要去比较，多去看到自己拥有的，学会珍惜。我觉得也挺好的。人不是一定得出类拔萃才会幸福，更重要的是要拥有感知幸福的能力。每年写这个总结之前，我都会看看前几年写过的。今年是第五年了，我好像没有这么坚持的做过一件事。不知道这个总结会到哪一年结束，写一年算一年吧。我做到了之前对自己的祝愿，今年确实是成长的一年～从里到外都让我更了解自己。我突然在今年年末的时候了解到了我想要的自由是什么，并且我会一直朝着我想要的自由而努力。一直相信，只要向前走就会有好事情出现。我在生日寄语里写到发生的都值得回味，花开值得结果。我但愿人生，常能回味，而我不回头。同样作为我23年的总结，24年的寄语。没关系，又活了一年，已经很厉害啦！马上就可以迎接新的一切了，很期待耶，希望来年是个好年份。决定了，新的一年再离谱的生活我都要歌唱再荒诞的境遇我都要种满蔬果与鲜花“小大人，祝我们青山磊落，曙光奋然”????????????,????????.",正面
#成都GG对战Wolves##2023IVL秋季赛总决赛#BO2比分：4:4选图：永眠镇上半局：（比分2:2）本局Wolves_ChoAi选用守夜人，开局追击”心理学家“（GG_18），昆虫（GG_kucao）虫群辅助牵制，近三台机时间击倒”心理学家“挂椅。守墓人（GG_XMX）一救，空军（GG_ppxia）二救开枪。挂飞”心理学家“后追击守墓人，昆虫学者救下守墓人后打出3人开门战，开门战留下守墓人，平局下半场（比分：2:2）本局GG.xawm选用破轮，开局破轮上两根刺快速秒掉律师（Wolves_guag），病患一救（Wolves_Jelly），佣兵（Wolves_Eleven）二救，破轮挂飞律师后击倒佣兵挂椅，空军（Wolves_487）一救。破轮击倒病患挂地下室后，追击佣兵，求生亮机，空军救下病患。开门战击倒佣兵后守门，但被求生者方极限飞轮与精准扛刀化解，平局,正面
#成都GG对战Wolves##2023IVL秋季赛总决赛#BO1比分：5:3狼队小优势选图：月亮河公园上半：（2：2）本局GG_xawm选用歌剧演员，开局追击画家（Wolves_guag），近三台机时间击倒画家挂椅，挂椅后远距离赶赴桥上密码机，失常回退密码机进度，佣兵（Wolves_Eleven）借此机会无伤一救。快速确定方向后再次追击击倒画家，园丁（Wolves_487）二救。挂飞画家后，击倒园丁挂椅，”心理学家“（Wolves_Jelly）一救。打出3人开门战，留下园丁，平局。下半：（3：1）本局Wolves_ChoAi选用歌剧演员，开局追击病患（GG_ppxia），花费一台半密码机的时间击倒病患，入殓师（GG_18）一救，佣兵（GG_kucao）二救，挂飞病患后追击”心理学家“（GG_fulan），后击倒佣兵。开门站留下佣兵与入殓师，Wolves完成三抓。,正面
【出】2023IVL夏季赛卡：GG、ZQ、Act、GW、主持、解说初夏、林织、张一条、潇潇、晓晓、曼妮、取悦、枯草..........Act：单独链接→微博正文?GW：单独链接→微博正文?GG：单独链接→微博正文?主持+解说：单独链接→微博正文?朱雀ZQ：单独链接→微博正文?注：??????①价格：图片是数量+单张价格！！！（价格是根据超话有个姐妹发的来的，可刀，好说话）②一套：指图片上有的卡片，每种取一张！！！③懂包装，会录包装视频！！！④默认官瑕，不退换！！！（一经购买，未成年默认成年！！！）⑤交易走某鱼??！！！已经出掉没有存货的我会划掉ivl周边市场超话,正面
新年新气象，新年新置顶（欢迎找我卢关）这里是筱筱，汉语言文学一位。ivl属性如p1i屠人士，因为自己打监管平等的怜爱除标黑外每一个监管，非常博爱。主队WBG，主推幻贺爱丽，除了很大失误，一般博爱。??捏嫂，浪杂剩下的是一些其他属性：1.KPL主队AG，主推一诺徐必成，副推鼠鼠长生，博爱。2.第五双阵营玩家，杂食。3.爱果爱女，会转一些殖人乐子和点子乐子。4.爱磕CP的温良同人女。来找我玩吧，可爱鼠鼠一枚呀。提前感谢帮转好人。,正面
ivl周边市场超话图上均出/换Gr的事件卡和宠爱的事件卡，想换低保的事件卡sr也想换低保的博弈，小迪，阿策，大龙，逃行，东玄，安艺，花辞，银铃??2，自闭，皮皮虾，18，枯草芙兰，心安勿梦??3凉哈皮，童话??2，怪咖，初夏，鸭几，慵懒兔，安酱sr宠爱事件卡??2，GR时间卡??2，不惑UR，朱雀URdou5UR，皮皮限卡梦UR，狼人UR，初夏UR，487UTR,中性
cc妹克辣舞超话<“妹”帧绚烂“克”录并肩时光24H元旦活动>06:24嘣！天空一声巨响，科目三闪亮登场！曾经登场ivl谁是舞王的妹克会给我们带来什么惊喜呢？点击视频即看妹克辣舞辣舞！特别感谢：C位：妹克伴舞（从左到右）：九尾/璀璨/荔枝/化身/小狐举灯牌：拾絮后勤：嗨皮/晏子L璀璨等好事发生的微博视频,正面
=芙芙卷??我推最最重要????O网页链接??提问箱O网页链接??夏以昼记录相关微博正文??卡梦中心向ivl属性图微博正文lovvvvvvveu????@R是钰子p3with犬犬UAU！@赤发金瞳系厨?授权相关服设*卡梦个人向/队友cb默认授权任何产品向均需找我要授权（卡头卡/梦幻默认拒绝）产出*头像及自用默认授权自印/无料/搬运均需来找我要授权??绝对NG头鱼幻贺碎杂鸟杂眼杂交杂mhp,负面
我始终相信成都狼队可以获胜，无论对手是谁去迎接你们的金雨吧，赛季初不被所有人看好的小灰灰，现在有了独挡一面的实力和底气，从泥泞中挣扎出来，在伤痛中生长出最美的花。2023秋注定是不平凡的，对成都狼队来说，对ivl来说。一支几乎是刚组建起来的战队，一支队伍七个人，只有两个见过总决赛，首发五人，两个只上过一次季后赛，一个第一次上季后赛，这样一支队伍，在联赛近百号人面前跌跌撞撞走到现在，所有人见证着一个奇迹，我们势不可挡,正面
完了在学校算了一下，第五人格周年庆至少要充五百多。。。,正面
第五人格超话?恶名昭著的罪恶庄园，欢迎各位来临。,中性
第五人格代打超话安卓v渠四阶到五阶还差三颗星，带价来,正面
第五人格超话vx组队来人！一缺三，点进去先不要点预约（如图一），链接放在评论区了,负面
第五人格超话很急很急，闲鱼买了个账号，绑定的手机号之前有个账号再注销，现在绑定24小时过了，登录显示账号在注销,负面
第五人格交易超话呜呜呜可不可以看看流萤呀往昔怎么票这么多呜呜,负面
第五人格超话?恶名昭著的罪恶庄园，欢迎各位来临。,中性
偷偷告诉我你的雷我注意一下ivl和其他的都可以开精选了大家放心说,正面
我就不该看ivl,中性
ivl周边市场超话出出出！都可以来问问！本人很好说话的,正面
ivl周边市场超话有人出张发财胶片卡么,中性
ivl周边市场超话出低保拍立得,正面
简单属性贴杂食症患者爱屋及乌会让我很大程度退让恨屋及乌致歉游戏:时空中的绘旅人(路推三次拒同担恋与深空(all推主打出谁都不亏第五人格物华弥新(哥们你游戏养老也太快了吧。。电竞:kplAG(猫一钟轩生pel公主princessivl卡梦不看原耽但会看我嗑cp同人bg啥都看尚雯婕我婕伟大音色不必多说竟体:有兴致会看足球俄滑(特鲁索娃雷贴脸耽（不贴脸我会尊重）世界之外！明星大众雷流麻雷诺曼新手,正面
ivl周边市场超话转深渊88包团无心和傻兜aaaaa,正面
ivl周边市场超话虾马小set50包邮出,负面
Weibo第五人格战队超话问问大家官方有没有说深渊总决赛啥时候开票啊，上次就没抢到票！今年我要夺回我的一切）,负面
第五人格赛事超话问问宝宝们深渊总决赛官宣在哪比了吗,正面
第五人格赛事超话蹲个线下总决赛代抢~要抢过深渊6且有xyt的走pt我超爽快,正面
Weibo第五人格战队超话今年线下总决赛几天的酒店买好了，有没有线下群呀，俺第一次去线下,负面
第五人格赛事超话蹲蹲总决赛代抢。,正面
狼队第五人格超话#总决赛票抢购#问问大家有没有靠谱的代抢想抢总决赛第二天和第四天的，第一次看线下，好怕自己抢不到,负面
积极第五人格超话姐妹们问问这次深渊七总决赛咱们有没有线下应援区顺便蹲蹲拼房民宿的积分和妆娘,负面
第五人格赛事超话问下总决赛门票会很难抢吗,中性
第五人格赛事超话蹲蹲一起看四天总决赛的姐妹拼房，我没有主队，大概4.30-5.4这样，仅限女生，21年去过一次总决赛线下别的时候没去过,正面
第五人格赛事超话想问问总决赛什么时候开始抢票呀之前没抢过还有问问一些线下的注意事项,负面
TE溯第五人格超话TE饭堂今日菜单#te溯第五人格##coa7预选赛##te观察日记#,负面
【深渊的呼唤Ⅶ预选赛-解说预测】#第五人格COA7##COA7预选赛#,正面
【深渊的呼唤Ⅶ-预选赛-本周赛程】明天12：00，中国大陆赛区预选赛又来啦！#第五人格COA7##COA7预选赛#,正面
深渊的呼唤Ⅶ日本赛区预选赛-今日赛果及明日赛程#第五人格COA7##COA7预选赛#日本赛区预选赛今日赛果及明日赛程戳下图查看，明天12：00，锁定游戏内及第五人格各大直播平台直播间，关注中国大陆赛区预选赛的精彩对决！,正面
深渊的呼唤Ⅶ日本赛区预选赛-今日赛果及明日赛程明天12：00，一起关注中国大陆赛区预选赛的精彩对决！#第五人格COA7##COA7预选赛#第五人格赛事超话,正面
深渊的呼唤Ⅶ日本赛区预选赛-今日赛果及明日赛程#第五人格COA7##COA7预选赛#日本赛区预选赛今日赛果及明日赛程戳下图查看，明天12：00，锁定游戏内及第五人格各大直播平台直播间，关注中国大陆赛区预选赛的精彩对决！,正面
深渊的呼唤Ⅶ日本赛区预选赛WLvsRC赛果公示??第一局比分1：8??第二局比分4：4??第三局比分0：10恭喜RC战队获得本场比赛的胜利MVP选手RC_AKa#第五人格COA7##COA7预选赛#第五人格赛事超话,正面
深渊的呼唤Ⅶ日本赛区预选赛WLvsRC赛果公示#第五人格COA7##COA7预选赛#第一局：上半局RC_Peter歌剧演员开局精准回溯快速击倒飞行家，中期果断传送围绕遗产机展开控场，最终逐个击破完成四抓。下半局RC_Raolie舞女本局共牵制监管者138秒，中期多次灵活走位躲避隐士追击，最终RC求生者完成三跑。第二局：上半局WL_yunomaru古董商本局共牵制监管者96秒，中期队友多次稳定救援干扰歌剧演员淘汰节奏，最终WL求生者完成三跑。下半局RC_Soba勘探员本局共牵制监管者92秒，中期多次利用磁铁干扰“使徒”追击节奏，最终RC求生者完成三跑。第三局：上半局RC_Soba空军本局共牵制监管者195秒，中期多次精彩板区博弈为队友争取了破译时间，开门战求生者轮番辅助牵制保活队友，最终RC求生者完成四跑。下半局RC_AKa歌剧演员开局快速击倒机械师，中期多次精准回溯消耗求生者状态，最终逐个击破完成四抓。恭喜RC战队获得本场比赛的胜利，MVP选手RC_AKa，比分：1：8；4：4；0：10,正面
《上古卷轴OL：伊瑟利娅的后裔》将于3月26日登陆Xbox主机端！玛拉卡斯期待着你的表现！开启PvE地下城「誓约者深渊」和「癫狂之幕」，赢下独属于你的奖励！湮灭之地在呼唤，去为「黄金大道」做好准备吧！#Xbox##上古卷轴OL##伊瑟利娅的后裔#LXbox的微博视频,正面
#2023IVL秋季赛##2023IVL#show出你心中的最佳选手！快来为我们投票吧！O2023IVL秋季赛选手榜,正面
#2023IVL秋季赛##2023IVL#show出你心中的最佳选手！快来为我们投票吧！O2023IVL秋季赛选手榜,正面
第五人格赛事超话【IVL我来猜】家人们来猜猜他是谁#前线营业中##第五人格coa7#,负面
#2023IVL秋季赛##2023IVL#show出你心中的最佳选手！快来为我们投票吧！O2023IVL秋季赛选手榜,正面
第五人格超话蹲个新赛季快乐四黑卡女！本人17每天宅家时间充裕！目前三阶新赛季二阶一准备打到五阶以上这样玩第五人格第五年有基本操作和意识认识点位只是不爱打排位TvT脾气好一起打不用有压力开心就好～都会有下饭操作希望大家互相包容最好来的宝宝时间充裕中午晚上都能一起我还看ivl第四年了主队椒也可以一起看比赛什么的！,正面
第一周比赛看到好多熟悉的身影所以，COA这个舞台除了让民间玩家有发光的地方，也给了退役选手重回赛场同台竞技的平台??#COA7预选赛##第五人格COA7#,正面
#第五人格COA7##达不溜笔记#【WBG的回声】大龙：幻贺我相信你LWBG第五人格分部的微博视频,正面
深渊的呼唤Ⅶ日本赛区预选赛FAVvsRC赛果公示??第一局比分4：4??第二局比分7：2??第三局比分6：2恭喜FAV战队获得本场比赛的胜利MVP选手FAV_Yami#第五人格COA7##COA7预选赛#第五人格赛事超话,正面
深渊的呼唤Ⅶ日本赛区预选赛AWGvsFL赛果公示??第一局比分6：3??第二局比分7：2恭喜AWG战队获得本场比赛的胜利MVP选手AWG_brontal#第五人格COA7##COA7预选赛#第五人格赛事超话,正面
上周，英雄联盟#2024LPL春季赛#@LNGGALA拿下LPL最高”五杀“数！常规赛征途未止，精彩还在继续！#蛋仔派对#全新四人竞标赛“蛋战四方盛典”重磅来袭！#第五人格COA7#中国大陆赛区预选赛准备就绪；#无畏契约马德里大师赛#CN瓦的花火，将在世界舞台上迸发！突破自我，勇往直前！锁定BesTV云电竞，大屏独家观赛更过瘾！关注官方微博获得更多福利和资讯！让我们一同为选手加油助威！,正面
第五人格赛事超话本届深渊的呼唤VII总决赛期间全球选手将齐聚杭州，其中4月12日-4月21日，深渊的呼唤VII全球总决赛的小组赛赛段，将在【杭州拱墅区·海蓝国际电竞数娱中心】举办线下观赛。5月1日-5月4日，六周年线下盛典暨深渊的呼唤VII全球总决赛将在【中国杭州电竞中心】举办！期待各位选手们踏上荣誉之巅，迸发不朽的传奇！#第五人格##第五人格六周年##第五人格COA7#,正面
GR战队超话?#第五人格COA7#赛事预告?对阵信息：Gr（客场）vsHHDG比赛时间：3.16（周六）12：00知不足而奋进，望远山而力行。加油离我们的目标更近一点！,正面
第五人格赛事超话【memo深渊速递】日本赛区预选赛今日赛果&明日赛程?今日赛果第一场FAVvsSTRFAV胜第二场AnvsMyAn胜明日赛程(UTC+9)13:00AXIZvsFL16:00RCvsAWG明天是胜者组的对决，赢的两支队伍将直接胜出，晋级深渊小组赛，大家都要加油呀！比赛将在油管、X上同步直播哦#第五人格coa7#第五人格海外赛事超话,正面
明天12点，记得看比赛！首场Gr对战HHDG！#第五人格COA7##COA7预选赛#,正面
第五人格觉觉z超话什么明天又有比赛看了？十二点准时锁定深渊直播间#第五人格COA7#,负面
TE溯第五人格超话【2024COA7预选赛赛事预告】比赛时间：明天3月16日-14:00比赛信息：TEVSYS#te溯第五人格##coa7预选赛#,负面
深渊的呼唤Ⅶ中国大陆赛区预选赛-解说预测一起期待即将到来的比赛吧～#第五人格COA7##COA7预选赛#第五人格赛事超话,正面
@网易第五人格老登你啥时候能和联动方商量一下复刻皮塔，这皮肤丑得太牛逼了我必拿下,正面
第五人格超话求你们周年庆不买皮肤的投夜来香吧求求你们了，我真的爬在桌子上默默的哭泣求求你们了。去年的时候错过了对不起呜呜呜呜??,正面
第五人格超话#小程序://第五人格/WNp7kbn0XLMxZur,负面
第五人格红夫人超话精致的小蛋糕??????作者见p2,正面
第五人格超话推车，新罗森联动，芙蓉邮差邦邦厨快来！！,负面
第五人格超话噩梦逐影时间排行什么时候更新自己的新记录啊,中性
第五人格勘探员超话还是小愚！好喜欢好喜欢没有诺顿我怎么活啊啊,正面
第五人格超话小女孩小小梦魇联动紫和欧律狄刻二选一怎么选啊,中性
第五人格超话问下约瑟夫纪念日明天还在嘛,负面
ivl周边市场超话蹲一个深渊总决赛第一天的代抢，最好是有成功经验的咪,正面
ivl周边市场超话有没有人接这两个转单……未付邮费地址直接改你的,负面
ivl周边市场超话出深渊六银铃，失效药和ftl/星辰统一r卡3r，sr卡5r，ur卡7r还有一张gw深渊六团签，收的时候没注意少低保的签名自刀200出满50包，银铃有舰长记录或者在舰长群就送去年生日舰长礼物，sxy可以送冬日小卡,负面
ivl周边市场超话比较好奇有没有咪出zfc胶片卡啊，蹲个价预算够就收,正面
ivl周边市场超话出出女巫组,正面
ivl周边市场超话真的没人收收23夏小卡吗——,正面
ivl周边市场超话蹲蹲深渊总决赛第一天和第四天代抢，要双人连座，最好可以直接私信我价格,正面
积极第五人格超话总决赛的票大概什么时候开始卖啊？上次没抢到票,负面
Weibo第五人格战队超话话说今年总决赛大家要不要买票买到一块去早点说早点占位置,负面
第五人格超话有没有人知道深渊总决赛怎么抢票好？是我和我朋友各抢各的还是说一个人买所有人的？??,正面
【memo深渊速递】深渊的呼唤VII日本赛区第二周数据报告?求生者胜率TOP3：AXIZAWGRC（并列第二）监管者胜率TOP3：AWGFLAXIZ（并列第二）求生者胜率TOP1：AXIZ_Atto监管者胜率TOP1：AWG_brontal最热门的监管者角色依次为歌剧演员、蜡像师以及隐士；胜率最高的监管者分别是并列第一的蜘蛛和红夫人，和第二的歌剧演员。最热门的求生者角色依次是佣兵、大幅和杂技演员；胜率最高的求生者是并列第一的野人、守墓人和玩具商。砸板命中率TOP3：AXIZ_AttoRC_SobaAXIZ_TuNa牵制时长TOP3：FAV_AppaiAWG_NamekoAXIZ_Nyan局均淘汰人数TOP3：AWG_BrontalAWG_yukakinaAXIZ_KaKaKa最快获胜时间TOP3：RC_AkaFAV_YamiSTR_Yanasa歌剧演员竟然不是胜率第一了诶#第五人格赛事#第五人格海外赛事超话#第五人格COA7#,正面
深渊的呼唤Ⅶ日本赛区预选赛FAVvsRC赛果公示#第五人格COA7##COA7预选赛#第一局：上半局FAV_Yougg杂技演员本局共牵制监管者98秒，中期多次精彩板区博弈为队友争取了破译时间，最终双方战平。下半局RC_Raolie舞女本局共牵制监管者95秒，中期求生者多次稳定救援并抗伤成功干扰歌剧演员淘汰节奏，最终双方战成平手。第二局：上半局FAV_Yami邦邦开局精准连雷快速击倒舞女，中期果断传送击倒律师，最终逐个击破完成四抓。下半局RC_AKa隐士开局追击佣兵，中期多次精准再临消耗求生者状态，开门战双方极限拉扯，最终战平。第三局：上半局FAV_Yougg昆虫学者本局共牵制监管者120秒，中期多次灵活走位躲避“愚人金”追击，最终FAV求生者完成三跑。下半局FAV_Kruger歌剧演员开局追击祭司，中期果断传送围绕密码机展开控场，最终FAV监管者完成三抓。恭喜FAV战队获得本场比赛的胜利，MVP选手FAV_Yami，比分：4：4；7：2；6：2,正面
深渊的呼唤Ⅶ中国大陆赛区预选赛-解说预测#第五人格COA7##COA7预选赛#@凉哈皮不鸽：短暂的失利或许更能带来前进的动力，期待这周有惊喜发生。@解说温柔的安酱：YS战队求生者的配合非常默契，这周依旧看好他们。@解说鸭几锅锅：上一次没人相信他们，但是他们用实力为自己赢来了很多支持者，HHDG继续加油！@解说克苏鲁童话：ACT上周表现不太理想，而CT能和TE打的有来有回，期待民间队多点开花！@解说慵懒兔：Gr从第一周的表现来看状态火热，相信他们能够捍卫职业队伍的荣光。@解说林枳委屈屈：祈颜一模遇到超难考题结果挂科了，二模复习阶段要多刷一下不同题型，灵活变通，争取拿下。@解说初夏April：WBG的状态极佳，双阵营都能够给到对面很大压力。@解说张一条：从来没设想过的剧本竟然又一次发生在了东玄身上，这一次没有容错，请打破所有的造化弄人。@解说Ky不是烤鸭：HHDG上一周告诉我们没有什么是不可能的！@解说怪咖情深：FPX.ZQ上周的落败致使战队少了许多容错，痛定思痛，这周必须浴火重生@丶小沐木：WBG监管角色池深，爱丽也非常适合这个版本@头鱼教主：相信FPX.ZQ找回状态#COA7预选赛#第五人格赛事超话,正面
【深渊的呼唤Ⅶ】日本赛区预选赛W1TOP5】#第五人格COA7##COA7海外预选赛#该内容...O网页链接,正面
深渊的呼唤Ⅶ日本赛区预选赛AWGvsFL赛果公示#第五人格COA7##COA7预选赛#第一局：上半局FL_Hasha歌剧演员开局快速击倒拉拉队员，中期果断传送击倒园丁，最终FL监管者完成三抓。下半局AWG_brontal歌剧演员开局追击前锋，中期多次传送并围绕密码机展开控场，最终逐个击破完成四抓。第二局：上半局AWG_yukakina守夜人开局追击舞女，守椅战成功阻拦拉拉队员救援，最终逐个击破完成四抓。下半局AWG_Aez前锋本局共牵制监管者143秒，中期求生者多次稳定救援干扰梦之女巫淘汰节奏，开门战双方极限拉扯，最终战平。恭喜AWG战队获得本场比赛的胜利，MVP选手AWG_brontal，比分：6：3；7：2,正面
【赛程预告】深渊的呼唤Ⅶ日本赛区预选赛?14:00AWGvsFL?16:00FAVvsRC?18:00RCvsWL#第五人格COA7##COA7预选赛#,正面
